Ticker,Stock,Secteur,Pays,Bourse de valeurs,Devise de marché,roe,de_ratio,roic,roe_avg_3y,roe_std_3y,roic_avg_3y,roic_std_3y,roic_persist_6y,roe_persist_6y,roic_persist20_6y,roe_persist20_6y,roic_downside_6y,roe_downside_6y,roic_drawdown_6y,roe_drawdown_6y,years_roic_6y,years_roe_6y,roic_persist10_6y,roe_persist10_6y,net_debt_to_ebit,total_equity,net_margin,revenue_growth_3y,assets_to_equity
"SMMT","SUMMIT THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-206.10","0.03","","-300.94","266.46","","","0","0","0","0","55.92","294.89","0.00","0.00","3","6","0","0","","658860000.00","","","1.14"
"BCAX","BICARA THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-30.88","0.00","","-9.50","44.82","","","","2","","2","","39.21","","194.36","0","4","","2","","401452000.00","","","1.07"
"NRDS","NERDWALLET INC.","","Etats-Unis","NASDAQ","USD","13.19","0.04","13.71","6.06","8.49","4.94","7.62","1","1","0","0","6.61","15.83","2444.19","489.70","6","6","1","1","-1.31","374500000.00","5.82","18.14","1.23"
"CAST","FREECAST, INC.","","Etats-Unis","NASDAQ","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"VMET","VERSAMET ROYALTIES CORPORATION","","Etats-Unis","NASDAQ","USD","9.13","0.73","1.20","3.99","7.28","-0.15","1.91","0","0","0","0","1.35","5.15","0.00","0.00","2","2","0","0","28.66","233958000.00","58.49","189.08","1.79"
"EVER","EVERQUOTE INC.","","Etats-Unis","NASDAQ","USD","53.19","0.01","49.75","9.50","56.61","19.42","44.75","2","2","2","2","8.45","20.08","0.00","0.00","6","6","2","2","-2.54","238040000.00","14.34","55.09","1.37"
"BAER","BRIDGER AEROSPACE GROUP HOLDINGS, INC.","","Etats-Unis","NASDAQ","USD","7.01","3.79","4.70","-60.97","81.41","-5.46","15.16","0","0","0","0","19.32","80.57","2238.32","0.00","5","6","0","0","11.82","64666000.00","3.37","35.69","5.11"
"FRNM","FREENOME, INC.","","Etats-Unis","NASDAQ","USD","18.92","-0.25","-64.86","22.47","5.01","-75.16","14.57","0","2","0","1","10.30","3.55","0.00","27.26","2","2","0","2","","-1263136000.00","-721.31","955.14",""
"TRVI","TREVI THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-30.23","0.00","","-37.80","12.81","","","","0","","0","","72.19","","0.00","0","6","","0","","183244000.00","","","1.06"
"SUPN","SUPERNUS PHARMACEUTICALS INC.","","Etats-Unis","NASDAQ","USD","-3.68","0.04","-5.89","1.34","5.71","0.51","6.53","1","1","0","0","5.95","7.32","142.44","121.60","6","6","1","1","","1061714000.00","-5.36","8.79","1.37"
"SYM","SYMBOTIC INC. CLASS A","","Etats-Unis","NASDAQ","USD","-20.85","0.00","-22.41","-230.80","344.04","-194.51","266.45","0","3","0","1","217.42","360.93","0.00","2456.79","5","6","0","3","","483213000.00","-4.05","38.17","4.97"
"BRUN","BOOST RUN INC. CLASS A COMMON STOCK","","Etats-Unis","NASDAQ","USD","-208.25","5.66","-34.98","-105.74","144.97","-17.78","24.32","0","0","0","0","17.19","102.51","0.00","0.00","2","2","0","0","","8136000.00","-60.53","238.84","9.52"
"STIM","NEURONETICS INC.","","Etats-Unis","NASDAQ","USD","-134.81","3.44","-24.82","-111.17","39.03","-35.84","11.16","0","0","0","0","3.81","40.05","0.00","0.00","6","6","0","0","","26240000.00","-26.23","44.59","5.39"
"PDYN","PALLADYNE AI CORP","","Etats-Unis","NASDAQ","USD","30.82","0.14","-71.56","-185.62","252.45","-91.39","27.30","0","1","0","1","21.36","224.70","0.00","0.00","6","6","0","1","","74675000.00","191.36","-7.61","1.28"
"BRR","COLUMBUS CIRCLE CAPITAL CORP I","","Etats-Unis","NASDAQ","USD","","0.52","","","","","","","","","","","","","","0","0","","","","420176675.00","","","1.52"
"LGN","LEGENCE CORP.","","Etats-Unis","NASDAQ","USD","-15.58","1.47","3.51","-3.51","17.07","3.36","0.21","0","0","0","0","0.15","12.07","0.00","282.01","2","2","0","0","10.02","788795000.00","-3.03","21.53","3.40"
"PRCT","PROCEPT BIOROBOTICS CORPORATION","","Etats-Unis","NASDAQ","USD","-24.89","0.21","-37.55","-31.99","10.72","-43.60","9.88","0","1","0","1","15.03","63.98","0.00","590.41","6","6","0","1","","365870000.00","-31.02","50.40","1.39"
"PFSA","PROFUSA, INC.","","Etats-Unis","NASDAQ","USD","49.12","-0.56","","22.32","23.22","","","","3","","2","","3.51","","63.48","0","5","","3","","-26658000.00","","",""
"AAOI","APPLIED OPTOELECTRONICS, INC.","","Etats-Unis","NASDAQ","USD","-7.94","0.34","-6.74","-40.04","39.48","-11.05","4.91","0","0","0","0","3.71","34.61","0.00","0.00","6","6","0","0","","733918000.00","-8.39","44.70","1.59"
"CYCU","CYCURION INC.","","Etats-Unis","NASDAQ","USD","-222.48","0.51","-47.66","-80.07","127.41","-11.13","32.10","1","1","0","1","33.99","132.08","478.55","1061.87","4","4","1","1","","16243466.00","-158.98","-11.56","2.06"
"TTD","THE TRADE DESK, INC. CLASS A","","Etats-Unis","NASDAQ","USD","16.32","0.18","22.36","13.35","4.35","17.42","5.77","3","3","1","1","4.67","6.62","57.19","87.75","6","6","5","4","-2.59","2484391000.00","15.31","21.99","2.48"
"BITF","BITFARMS LTD.","","Etats-Unis","NASDAQ","USD","-35.69","1.22","-14.72","-28.50","14.34","-22.05","6.72","1","0","1","0","9.35","41.38","189.17","583.76","6","6","1","1","","560375000.00","-90.94","25.16","2.31"
"MDLN","MEDLINE INC.","","Etats-Unis","NASDAQ","USD","6.46","0.65","5.41","6.46","","5.41","","0","0","0","0","","","","","1","1","0","0","4.83","19286000000.00","4.07","","2.00"
"EYPT","EYEPOINT PHARMACEUTICALS INC.","","Etats-Unis","NASDAQ","USD","-72.19","0.07","-109.95","-51.55","18.01","-79.29","28.06","0","0","0","0","25.38","104.08","0.00","0.00","6","6","0","0","","306113000.00","-739.42","-17.43","1.19"
"NTLA","INTELLIA THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-53.48","0.14","-75.63","-49.86","6.73","-72.08","6.27","0","0","0","0","13.61","9.68","0.00","0.00","6","6","0","0","","671394000.00","-609.85","36.58","1.25"
"IPXX","USA RARE EARTH, INC.","","Etats-Unis","NASDAQ","USD","","0.00","","","","","","","","","","","","","","0","0","","","","246061192.00","","","1.05"
"FIVN","FIVE9 INC.","","Etats-Unis","NASDAQ","USD","5.60","1.02","-0.13","-5.30","12.72","-8.24","7.67","0","0","0","0","4.49","11.41","0.00","0.00","6","6","0","0","-4.29","785817000.00","3.43","12.34","2.28"
"ATAI","ATAIBECKLEY INC.","","Etats-Unis","NASDAQ","USD","-389.98","0.01","-79.45","-163.45","198.93","-72.33","6.42","0","0","0","0","6.59","191.04","0.00","0.00","5","6","0","0","","222001000.00","-16144.46","260.86","1.32"
"SOUN","SOUNDHOUND AI INC.","","Etats-Unis","NASDAQ","USD","-4.33","0.01","-44.14","593.76","1330.46","-76.55","48.28","0","4","0","4","199.17","205.77","0.00","115.71","6","6","0","4","","463786000.00","-8.29","91.89","1.48"
"HYPR","HYPERFINE INC.","","Etats-Unis","NASDAQ","USD","-79.01","0.01","-121.34","-60.85","18.25","-98.69","23.78","0","1","0","1","30.43","32.24","0.00","370.05","6","6","0","1","","41005000.00","-262.29","10.88","1.35"
"NVTS","NAVITAS SEMICONDUCTOR CORPORATION","","Etats-Unis","NASDAQ","USD","-29.55","0.01","-26.64","-30.30","7.49","-30.79","3.76","0","3","0","3","20.97","32.43","0.00","100.86","6","6","0","3","","443661000.00","-254.71","-23.98","1.13"
"BLDP","BALLARD POWER SYSTEMS INC COMMON STOCK","","Etats-Unis","NASDAQ","USD","-14.40","0.04","-18.00","-23.30","13.61","-22.22","4.43","0","0","0","0","6.03","14.38","0.00","0.00","6","6","0","0","","589930000.00","-91.49","-1.48","1.16"
"NNOX","NANO-X IMAGING LTD.","","Etats-Unis","NASDAQ","USD","-45.62","0.06","-42.96","-34.31","9.83","-37.19","5.13","0","0","0","0","5.50","13.41","0.00","0.00","5","6","0","0","","139732000.00","-576.13","14.66","1.16"
"VITL","VITAL FARMS INC.","","Etats-Unis","NASDAQ","USD","21.36","0.15","26.69","19.68","4.51","28.67","6.60","4","3","3","2","14.81","7.89","102.60","87.34","6","6","4","3","-0.68","351260000.00","8.73","26.87","1.48"
"CDNA","CAREDX INC.","","Etats-Unis","NASDAQ","USD","-6.27","0.09","-13.93","-14.94","36.49","-27.34","13.21","0","1","0","0","13.31","27.97","0.00","138.16","6","6","0","1","","303101000.00","-5.62","16.40","1.36"
"STEX","BIOSIG TECHNOLOGIES, INC.","","Etats-Unis","NASDAQ","USD","-701.65","0.29","","12.71","1010.26","","","","1","","1","","714.36","","196.50","0","2","","1","","133328000.00","","","1.41"
"CDNL","CARDINAL INFRASTRUCTURE GROUP INC. CLASS A COMMON STOCK","","Etats-Unis","NASDAQ","USD","22.28","0.98","21.64","22.28","","21.64","","1","1","1","1","","","","","1","1","1","1","-1.42","139537823.00","6.82","","2.83"
"HELP","CYBIN INC.","","Etats-Unis","NASDAQ","USD","-63.11","0.00","","-55.40","10.90","","","","0","","0","","7.70","","0.00","0","2","","0","","231789000.00","","","1.08"
"BIGC","BIGCOMMERCE HOLDINGS INC.","","Etats-Unis","NASDAQ","USD","-91.78","6.61","-17.70","-141.85","45.81","-26.03","8.32","0","2","0","1","65.31","83.24","0.00","198.04","6","6","0","2","","33369000.00","-8.12","9.22","10.20"
"VTIX","VIRTUIX HOLDINGS INC.","","Etats-Unis","NASDAQ","USD","-1490.57","3.06","-183.26","177.14","2358.50","-328.10","204.84","0","1","0","1","144.84","1667.71","0.00","180.80","2","2","0","1","","3048103.00","-395.03","18.44","4.84"
"MBUU","MALIBU BOATS INC.","","Etats-Unis","NASDAQ","USD","0.33","0.32","0.36","-2.20","6.72","2.94","2.58","3","3","2","2","9.72","14.29","98.78","126.85","6","6","3","3","6.80","528426000.00","0.19","5.03","1.89"
"VWAV","VISIONWAVE HOLDINGS INC.","","Etats-Unis","NASDAQ","USD","111.03","-0.50","","111.03","","","","","1","","1","","","","","0","1","","1","","-11795447.00","","",""
"GCT","GIGACLOUD TECHNOLOGY INC CLASS A ORDINARY SHARES","","Etats-Unis","NASDAQ","USD","30.83","0.97","19.07","35.25","4.04","24.98","8.45","6","6","5","5","7.87","11.36","76.25","65.39","6","6","6","6","0.37","485799000.00","10.65","35.38","2.48"
"GEMI","GEMINI SPACE STATION, INC.","","Etats-Unis","NASDAQ","USD","458.03","1.22","-48.65","176.56","244.15","-51.86","21.63","0","3","0","3","26.27","27.59","0.00","55.60","3","3","0","3","","540873000.00","-324.56","35.27","3.33"
"ODD","ODDITY TECH LTD.","","Etats-Unis","NASDAQ","USD","32.63","1.53","22.11","32.75","3.10","32.52","9.02","6","6","6","6","8.21","4.28","48.06","9.11","6","6","6","6","-1.75","396495000.00","13.67","26.18","2.87"
"CCLD","CARECLOUD INC.","","Etats-Unis","NASDAQ","USD","19.76","0.07","17.98","-10.32","49.87","10.15","12.50","2","2","0","0","8.20","42.25","205.45","1347.79","6","6","2","2","-0.17","59506000.00","8.96","1.46","1.47"
"CADL","CANDEL THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-64.58","0.94","","-109.88","39.86","","","0","1","0","1","6.11","57.16","0.00","337.29","3","6","0","1","","51922000.00","","","2.41"
"PBK","POWERBANK CORPORATION","","Etats-Unis","NASDAQ","USD","","3.82","","","","","","","","","","","","","","0","0","","","","19760000.00","","","7.01"
"BLBD","BLUE BIRD CORPORATION","","Etats-Unis","NASDAQ","USD","61.55","0.35","60.61","94.14","28.61","45.08","23.79","3","4","2","4","16.98","79.02","232.45","78.97","6","6","3","4","-0.83","255415000.00","8.63","14.31","2.45"
"HTFL","HEARTFLOW, INC.","","Etats-Unis","NASDAQ","USD","41.80","0.07","-50.50","21.96","17.18","-68.07","15.37","0","2","0","1","4.31","0.52","0.00","4.23","3","3","0","3","","300647000.00","-66.35","42.10","1.20"
"FATE","FATE THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-51.84","0.38","-68.33","-47.94","8.89","-66.29","7.27","0","0","0","0","7.46","5.28","0.00","0.00","6","6","0","0","","207184000.00","-2051.08","-67.66","1.54"
"DAIC","CID HOLDCO, INC.","","Etats-Unis","NASDAQ","USD","305.29","9.43","-449.28","186.56","107.36","-405.16","206.62","0","4","0","4","214.28","34.17","0.00","0.00","4","4","0","4","","239466.00","-632.59","263.35","44.67"
"RDNT","RADNET INC.","","Etats-Unis","NASDAQ","USD","1.37","1.37","2.29","3.34","1.73","3.49","1.12","0","1","0","0","0.75","3.36","57.53","90.65","6","6","0","1","13.10","1355886000.00","0.84","12.34","2.77"
"OCUL","OCULAR THERAPEUTIX INC.","","Etats-Unis","NASDAQ","USD","-54.85","0.12","-73.40","-92.57","36.47","-80.14","9.05","0","0","0","0","9.33","59.09","0.00","0.00","6","6","0","0","","654310000.00","-511.90","-5.72","1.23"
"GUTS","FRACTYL HEALTH INC.","","Etats-Unis","NASDAQ","USD","-744.17","6.52","","-223.72","450.83","-153.27","38.49","0","5","0","4","27.22","441.31","0.00","1706.58","2","6","0","5","","9458000.00","","","12.84"
"ETON","ETON PHARMACEUTICALS INC.","","Etats-Unis","NASDAQ","USD","-18.19","1.19","-1.56","-14.64","7.01","-5.94","3.86","0","0","0","0","101.39","95.17","0.00","0.00","6","6","0","0","","26154000.00","-5.75","58.96","3.52"
"KYMR","KYMERA THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-25.78","0.05","-44.36","-31.79","5.44","-53.40","8.96","0","0","0","0","10.34","4.59","0.00","0.00","6","6","0","0","","1579664000.00","-794.04","-29.37","1.10"
"PAYO","PAYONEER GLOBAL INC.","","Etats-Unis","NASDAQ","USD","10.24","0.10","-49.82","14.37","3.72","-36.31","52.13","1","2","1","0","47.04","59.65","478.30","41.32","6","6","1","3","","704427000.00","8.91","-0.60","12.71"
"OLLI","OLLIE'S BARGAIN OUTLET HOLDINGS INC.","","Etats-Unis","NASDAQ","USD","13.43","0.36","10.55","12.85","0.51","10.46","0.23","1","5","0","0","2.20","2.79","61.68","57.32","6","6","5","5","1.21","1888076000.00","9.08","12.25","1.57"
"EIKN","EIKON THERAPEUTICS, INC.","","Etats-Unis","NASDAQ","USD","44.69","-0.29","","56.32","13.34","","","","3","","3","","8.70","","36.96","0","3","","3","","-879034000.00","","",""
"TVTX","TRAVERE THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-29.38","2.86","-24.69","-122.76","112.36","-74.16","43.13","0","0","0","0","27.91","103.07","0.00","0.00","6","6","0","0","","114828000.00","-5.21","83.81","5.26"
"AIP","ARTERIS INC","","Etats-Unis","NASDAQ","USD","439.27","-0.41","-106.34","-61.43","466.38","-90.94","13.96","0","2","0","2","20.85","231.17","0.00","1880.77","6","6","0","2","","-14632000.00","-49.23","14.68",""
"QMCO","QUANTUM CORPORATION","","Etats-Unis","NASDAQ","USD","55.64","-0.77","-172.93","58.76","20.38","-124.26","62.26","1","5","1","4","96.71","39.75","458.92","194.87","6","6","1","5","","-198857000.00","-36.14","-5.28",""
"TMDX","TRANSMEDICS GROUP INC.","","Etats-Unis","NASDAQ","USD","54.24","1.10","18.73","19.40","34.83","4.74","16.61","1","2","0","1","16.44","18.08","0.00","0.00","6","6","1","2","-4.21","473100000.00","31.43","58.30","2.26"
"OSTK","OVERSTOCK.COM INC","","Etats-Unis","NASDAQ","USD","-5.07","0.07","4.75","25.29","36.58","17.38","11.08","2","2","2","1","17.18","20.10","81.35","107.69","3","3","2","2","-12.17","645826000.00","-1.83","-13.01","1.36"
"CRVS","CORVUS PHARMACEUTICALS INC.","","Etats-Unis","NASDAQ","USD","-32.60","0.02","","-88.16","76.07","","","","0","","0","","70.70","","0.00","0","6","","0","","61205000.00","","","1.16"
"VERA","VERA THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-50.71","0.13","","-67.68","34.61","","","","2","","2","","54.85","","136.83","0","6","","2","","604521000.00","","","1.22"
"PTGX","PROTAGONIST THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-20.18","0.02","-42.39","1.87","45.67","-8.83","72.50","1","1","1","1","18.04","16.77","157.00","137.10","6","6","1","1","","614707000.00","-282.83","-12.43","1.09"
"CRSP","CRISPR THERAPEUTICS AG","","Etats-Unis","NASDAQ","USD","-30.18","0.11","","-19.18","11.01","-24.05","11.93","1","1","1","0","8.44","8.36","245.97","263.64","5","6","1","1","","1921813000.00","","","1.18"
"AMTX","AEMETIS INC.","","Etats-Unis","NASDAQ","USD","26.98","-1.24","-13.56","28.52","7.24","-14.68","0.98","0","6","0","5","2.34","6.65","0.00","66.87","6","6","0","6","","-306831000.00","-37.02","5.54",""
"CRON","CRONOS GROUP INC.","","Etats-Unis","NASDAQ","USD","-0.26","0.00","-7.87","-1.10","5.20","-13.50","5.02","0","0","0","0","1.12","12.78","0.00","107.16","6","6","0","0","","1142959000.00","-2.00","29.62","1.05"
"ALT","ALTIMMUNE, INC.","","Etats-Unis","NASDAQ","USD","-50.57","0.16","-77.63","-52.35","6.79","-83.12","16.55","0","0","0","0","23.05","8.31","0.00","0.00","5","6","0","0","","224892000.00","-214860.98","-68.98","1.24"
"ACTU","ACTUATE THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-553.75","0.00","","-156.88","343.96","","","","3","","3","","411.03","","1109.94","0","4","","3","","7924003.00","","","1.77"
"ENPH","ENPHASE ENERGY, INC.","","Etats-Unis","NASDAQ","USD","17.93","1.12","6.14","25.92","19.85","10.54","12.53","4","5","4","4","17.05","12.71","97.70","82.15","6","6","4","6","-1.82","1087023000.00","11.69","-19.81","3.23"
"CRML","CRITICAL METALS CORP.","","Etats-Unis","NASDAQ","USD","","","","-685.28","944.31","","","","0","","0","","949.90","","0.00","0","4","","0","","","","",""
"CRMD","CORMEDIX INC.","","Etats-Unis","NASDAQ","USD","66.56","0.37","39.64","-10.21","71.18","-4.16","61.94","1","1","1","1","9.49","13.89","0.00","0.00","5","6","1","1","0.00","405307000.00","52.31","","2.04"
"VERI","VERITONE, INC.","","Etats-Unis","NASDAQ","USD","-273.93","0.69","-57.38","-172.73","90.55","-61.55","3.74","0","0","0","0","12.01","113.44","0.00","0.00","6","6","0","0","","68124000.00","-121.19","-14.99","2.68"
"AXSM","AXSOME THERAPEUTICS, INC.","","Etats-Unis","NASDAQ","USD","-252.11","2.47","-69.97","-214.32","48.81","-81.85","12.91","0","0","0","0","62.69","52.53","0.00","0.00","4","6","0","0","","88295000.00","-28.69","53.61","7.81"
"CLYM","CLIMB BIOTHERAPEUTICS, INC.","","Etats-Unis","NASDAQ","USD","-32.15","0.00","","-36.04","8.93","","","","0","","0","","33.56","","0.00","0","6","","0","","160475000.00","","","1.05"
"AUPH","AURINIA PHARMACEUTICALS INC.","","Etats-Unis","NASDAQ","USD","59.91","0.13","24.40","13.84","41.32","-3.63","30.28","1","1","1","1","12.65","10.97","0.00","0.00","6","6","1","1","-3.03","581331000.00","101.47","26.99","1.29"
"LNTH","LANTHEUS HOLDINGS, INC.","","Etats-Unis","NASDAQ","USD","21.45","0.57","17.85","35.33","15.30","30.51","10.99","3","3","2","3","13.24","19.44","52.45","58.53","6","6","3","3","0.82","1089797000.00","15.15","9.05","2.04"
"AURA","AURA BIOSCIENCES INC.","","Etats-Unis","NASDAQ","USD","-73.52","0.13","","-51.93","19.32","","","","0","","0","","44.59","","0.00","0","6","","0","","136913000.00","","","1.24"
"FNUC","FRONTIER NUCLEAR AND MINERALS INC.","","Etats-Unis","NASDAQ","USD","-28.54","0.00","","-36.25","14.95","","","","0","","0","","24.94","","0.00","0","3","","0","","25497455.00","","","1.17"
"ORBS","EIGHTCO HOLDINGS INC.","","Etats-Unis","NASDAQ","USD","-215.00","0.05","-15.37","-104.42","156.38","-13.61","2.49","0","0","0","0","1.76","110.58","0.00","3595.93","2","2","0","0","","232218036.00","-794.43","-16.76","1.08"
"EPSN","EPSILON ENERGY LTD.","","Etats-Unis","NASDAQ","USD","-5.24","0.41","7.62","1.16","6.05","5.03","2.37","2","2","2","1","3.69","5.99","93.96","113.60","6","6","2","2","2.70","124732354.00","-11.24","29.57","1.83"
"NAMS","NEWAMSTERDAM PHARMA CO. N.V.","","Etats-Unis","NASDAQ","USD","-28.29","0.00","-52.71","-40.86","10.92","-60.47","11.59","0","0","0","0","14.15","23.79","6461.21","0.00","4","6","0","0","","683431000.00","-905.74","26.38","1.13"
"NAMM","NAMIB MINERALS","","Etats-Unis","NASDAQ","USD","-288.26","-0.13","119.44","-105.26","158.49","145.53","102.71","3","0","3","0","61.52","192.86","53.84","0.00","4","4","3","0","0.11","-39275000.00","122.50","12.67",""
"ACMR","ACM RESEARCH INC.","","Etats-Unis","NASDAQ","USD","8.06","0.15","8.11","10.73","2.49","10.92","2.79","1","1","0","0","1.78","2.08","40.72","40.15","6","6","3","3","-7.87","1930509000.00","13.52","27.12","1.49"
"QUCY","MAINZ BIOMED N.V.","","Etats-Unis","NASDAQ","USD","-488.32","4.01","-295.87","-419.56","101.32","-278.12","17.85","0","0","0","0","19.89","93.16","0.00","0.00","4","4","0","0","","641600.00","-3018.31","-22.56","8.30"
"QTRX","QUANTERIX CORPORATION","","Etats-Unis","NASDAQ","USD","-34.25","0.13","-45.38","-17.86","14.29","-29.53","14.55","0","0","0","0","11.89","11.56","0.00","0.00","6","6","0","0","","295730000.00","-77.28","6.99","1.42"
"FULC","FULCRUM THERAPEUTICS INC.","","Etats-Unis","NASDAQ","USD","-25.30","0.02","","-24.74","20.39","-42.16","42.72","0","0","0","0","19.94","15.21","0.00","0.00","5","6","0","0","","349000000.00","","","1.05"
"QSI","QUANTUM-SI INCORPORATED","","Etats-Unis","NASDAQ","USD","-46.52","0.02","-69.67","-39.48","8.22","-60.75","9.88","0","0","0","0","7.22","36.18","0.00","0.00","3","6","0","0","","220226000.00","-4160.06","50.05","1.12"
"CMRC","COMMERCE.COM, INC.","","Etats-Unis","NASDAQ","USD","-53.19","4.21","-6.21","-67.09","19.66","-14.07","11.12","0","0","0","0","7.86","13.91","0.00","0.00","2","2","0","0","","39354000.00","-5.65","2.83","7.85"
"QNT","QUANTINUUM INC.","","Etats-Unis","NASDAQ","USD","-42.29","0.01","-42.96","-28.36","19.70","-28.49","20.46","0","0","0","0","14.47","13.93","0.00","0.00","2","2","0","0","","1687593000.00","-1836.46","34.61","1.09"
"ADAM","ADAMAS TRUST, INC.","","Etats-Unis","NASDAQ","USD","9.69","2.97","","1.51","11.56","","","","0","","0","","8.18","","0.00","0","2","","0","","1430437000.00","39.01","45.75","8.84"
